date,celebrity_name,search_index
2007-08-01,Shannen Doherty,1
2007-09-01,Shannen Doherty,1
2007-10-01,Shannen Doherty,1
2007-11-01,Shannen Doherty,1
2007-12-01,Shannen Doherty,1
2008-01-01,Shannen Doherty,1
2008-02-01,Shannen Doherty,1
2008-03-01,Shannen Doherty,1
2008-04-01,Shannen Doherty,1
2008-05-01,Shannen Doherty,1
2008-06-01,Shannen Doherty,1
2008-07-01,Shannen Doherty,2
2008-08-01,Shannen Doherty,1
2008-09-01,Shannen Doherty,2
2008-10-01,Shannen Doherty,1
2008-11-01,Shannen Doherty,1
2008-12-01,Shannen Doherty,1
2009-01-01,Shannen Doherty,1
2009-02-01,Shannen Doherty,1
2009-03-01,Shannen Doherty,1
2009-04-01,Shannen Doherty,1
2009-05-01,Shannen Doherty,1
2009-06-01,Shannen Doherty,1
2009-07-01,Shannen Doherty,1
2009-08-01,Shannen Doherty,1
2009-09-01,Shannen Doherty,1
2009-10-01,Shannen Doherty,1
2009-11-01,Shannen Doherty,1
2009-12-01,Shannen Doherty,1
2010-01-01,Shannen Doherty,1
2010-02-01,Shannen Doherty,1
2010-03-01,Shannen Doherty,4
2010-04-01,Shannen Doherty,1
2010-05-01,Shannen Doherty,1
2010-06-01,Shannen Doherty,1
2010-07-01,Shannen Doherty,1
2010-08-01,Shannen Doherty,1
2010-09-01,Shannen Doherty,1
2010-10-01,Shannen Doherty,1
2010-11-01,Shannen Doherty,1
2010-12-01,Shannen Doherty,1
2011-01-01,Shannen Doherty,1
2011-02-01,Shannen Doherty,1
2011-03-01,Shannen Doherty,1
2011-04-01,Shannen Doherty,1
2011-05-01,Shannen Doherty,1
2011-06-01,Shannen Doherty,1
2011-07-01,Shannen Doherty,2
2011-08-01,Shannen Doherty,1
2011-09-01,Shannen Doherty,1
2011-10-01,Shannen Doherty,3
2011-11-01,Shannen Doherty,3
2011-12-01,Shannen Doherty,3
2012-01-01,Shannen Doherty,3
2012-02-01,Shannen Doherty,3
2012-03-01,Shannen Doherty,3
2012-04-01,Shannen Doherty,6
2012-05-01,Shannen Doherty,3
2012-06-01,Shannen Doherty,2
2012-07-01,Shannen Doherty,2
2012-08-01,Shannen Doherty,2
2012-09-01,Shannen Doherty,2
2012-10-01,Shannen Doherty,2
2012-11-01,Shannen Doherty,2
2012-12-01,Shannen Doherty,2
2013-01-01,Shannen Doherty,2
2013-02-01,Shannen Doherty,1
2013-03-01,Shannen Doherty,1
2013-04-01,Shannen Doherty,1
2013-05-01,Shannen Doherty,1
2013-06-01,Shannen Doherty,1
2013-07-01,Shannen Doherty,1
2013-08-01,Shannen Doherty,1
2013-09-01,Shannen Doherty,1
2013-10-01,Shannen Doherty,1
2013-11-01,Shannen Doherty,1
2013-12-01,Shannen Doherty,1
2014-01-01,Shannen Doherty,1
2014-02-01,Shannen Doherty,1
2014-03-01,Shannen Doherty,1
2014-04-01,Shannen Doherty,1
2014-05-01,Shannen Doherty,1
2014-06-01,Shannen Doherty,1
2014-07-01,Shannen Doherty,1
2014-08-01,Shannen Doherty,1
2014-09-01,Shannen Doherty,1
2014-10-01,Shannen Doherty,1
2014-11-01,Shannen Doherty,1
2014-12-01,Shannen Doherty,1
2015-01-01,Shannen Doherty,1
2015-02-01,Shannen Doherty,1
2015-03-01,Shannen Doherty,1
2015-04-01,Shannen Doherty,1
2015-05-01,Shannen Doherty,1
2015-06-01,Shannen Doherty,1
2015-07-01,Shannen Doherty,1
2015-08-01,Shannen Doherty,2
2015-09-01,Shannen Doherty,1
2015-10-01,Shannen Doherty,2
2015-11-01,Shannen Doherty,1
2015-12-01,Shannen Doherty,1
2016-01-01,Shannen Doherty,1
2016-02-01,Shannen Doherty,1
2016-03-01,Shannen Doherty,1
2016-04-01,Shannen Doherty,1
2016-05-01,Shannen Doherty,1
2016-06-01,Shannen Doherty,1
2016-07-01,Shannen Doherty,5
2016-08-01,Shannen Doherty,6
2016-09-01,Shannen Doherty,2
2016-10-01,Shannen Doherty,3
2016-11-01,Shannen Doherty,3
2016-12-01,Shannen Doherty,2
2017-01-01,Shannen Doherty,2
2017-02-01,Shannen Doherty,1
2017-03-01,Shannen Doherty,2
2017-04-01,Shannen Doherty,1
2017-05-01,Shannen Doherty,1
2017-06-01,Shannen Doherty,1
2017-07-01,Shannen Doherty,1
2017-08-01,Shannen Doherty,1
2017-09-01,Shannen Doherty,1
2017-10-01,Shannen Doherty,1
2017-11-01,Shannen Doherty,1
2017-12-01,Shannen Doherty,1
2018-01-01,Shannen Doherty,1
2018-02-01,Shannen Doherty,1
2018-03-01,Shannen Doherty,1
2018-04-01,Shannen Doherty,1
2018-05-01,Shannen Doherty,1
2018-06-01,Shannen Doherty,1
2018-07-01,Shannen Doherty,1
2018-08-01,Shannen Doherty,1
2018-09-01,Shannen Doherty,1
2018-10-01,Shannen Doherty,1
2018-11-01,Shannen Doherty,1
2018-12-01,Shannen Doherty,1
2019-01-01,Shannen Doherty,1
2019-02-01,Shannen Doherty,1
2019-03-01,Shannen Doherty,3
2019-04-01,Shannen Doherty,1
2019-05-01,Shannen Doherty,1
2019-06-01,Shannen Doherty,1
2019-07-01,Shannen Doherty,1
2019-08-01,Shannen Doherty,3
2019-09-01,Shannen Doherty,1
2019-10-01,Shannen Doherty,1
2019-11-01,Shannen Doherty,1
2019-12-01,Shannen Doherty,1
2020-01-01,Shannen Doherty,1
2020-02-01,Shannen Doherty,6
2020-03-01,Shannen Doherty,1
2020-04-01,Shannen Doherty,1
2020-05-01,Shannen Doherty,1
2020-06-01,Shannen Doherty,1
2020-07-01,Shannen Doherty,1
2020-08-01,Shannen Doherty,1
2020-09-01,Shannen Doherty,2
2020-10-01,Shannen Doherty,2
2020-11-01,Shannen Doherty,1
2020-12-01,Shannen Doherty,1
2021-01-01,Shannen Doherty,1
2021-02-01,Shannen Doherty,1
2021-03-01,Shannen Doherty,1
2021-04-01,Shannen Doherty,1
2021-05-01,Shannen Doherty,1
2021-06-01,Shannen Doherty,2
2021-07-01,Shannen Doherty,1
2021-08-01,Shannen Doherty,1
2021-09-01,Shannen Doherty,1
2021-10-01,Shannen Doherty,3
2021-11-01,Shannen Doherty,1
2021-12-01,Shannen Doherty,1
2022-01-01,Shannen Doherty,1
2022-02-01,Shannen Doherty,1
2022-03-01,Shannen Doherty,1
2022-04-01,Shannen Doherty,1
2022-05-01,Shannen Doherty,1
2022-06-01,Shannen Doherty,2
2022-07-01,Shannen Doherty,1
2022-08-01,Shannen Doherty,1
2022-09-01,Shannen Doherty,1
2022-10-01,Shannen Doherty,1
2022-11-01,Shannen Doherty,1
2022-12-01,Shannen Doherty,1
2023-01-01,Shannen Doherty,1
2023-02-01,Shannen Doherty,1
2023-03-01,Shannen Doherty,2
2023-04-01,Shannen Doherty,2
2023-05-01,Shannen Doherty,1
2023-06-01,Shannen Doherty,5
2023-07-01,Shannen Doherty,2
2023-08-01,Shannen Doherty,1
2023-09-01,Shannen Doherty,2
2023-10-01,Shannen Doherty,2
2023-11-01,Shannen Doherty,2
2023-12-01,Shannen Doherty,4
2024-01-01,Shannen Doherty,3
2024-02-01,Shannen Doherty,4
2024-03-01,Shannen Doherty,2
2024-04-01,Shannen Doherty,4
2024-05-01,Shannen Doherty,2
2024-06-01,Shannen Doherty,2
2024-07-01,Shannen Doherty,77
2024-08-01,Shannen Doherty,3
2024-09-01,Shannen Doherty,2
2024-10-01,Shannen Doherty,1
2024-11-01,Shannen Doherty,1
2024-12-01,Shannen Doherty,2
2025-01-01,Shannen Doherty,1
2025-02-01,Shannen Doherty,2
2025-03-01,Shannen Doherty,1
2025-04-01,Shannen Doherty,1
2025-05-01,Shannen Doherty,1
2025-06-01,Shannen Doherty,1
2025-07-01,Shannen Doherty,2
2025-08-01,Shannen Doherty,1
2025-09-01,Shannen Doherty,1
2025-10-01,Shannen Doherty,1
2025-11-01,Shannen Doherty,1
2025-12-01,Shannen Doherty,1
2026-01-01,Shannen Doherty,1
2004-01-01,Shannon Elizabeth,6
2004-02-01,Shannon Elizabeth,6
2004-03-01,Shannon Elizabeth,5
2004-04-01,Shannon Elizabeth,5
2004-05-01,Shannon Elizabeth,5
2004-06-01,Shannon Elizabeth,7
2004-07-01,Shannon Elizabeth,7
2004-08-01,Shannon Elizabeth,5
2004-09-01,Shannon Elizabeth,4
2004-10-01,Shannon Elizabeth,4
2004-11-01,Shannon Elizabeth,6
2004-12-01,Shannon Elizabeth,5
2005-01-01,Shannon Elizabeth,5
2005-02-01,Shannon Elizabeth,4
2005-03-01,Shannon Elizabeth,9
2005-04-01,Shannon Elizabeth,4
2005-05-01,Shannon Elizabeth,5
2005-06-01,Shannon Elizabeth,5
2005-07-01,Shannon Elizabeth,7
2005-08-01,Shannon Elizabeth,5
2005-09-01,Shannon Elizabeth,4
2005-10-01,Shannon Elizabeth,4
2005-11-01,Shannon Elizabeth,3
2005-12-01,Shannon Elizabeth,4
2006-01-01,Shannon Elizabeth,3
2006-02-01,Shannon Elizabeth,2
2006-03-01,Shannon Elizabeth,3
2006-04-01,Shannon Elizabeth,3
2006-05-01,Shannon Elizabeth,3
2006-06-01,Shannon Elizabeth,3
2006-07-01,Shannon Elizabeth,5
2006-08-01,Shannon Elizabeth,3
2006-09-01,Shannon Elizabeth,2
2006-10-01,Shannon Elizabeth,2
2006-11-01,Shannon Elizabeth,2
2006-12-01,Shannon Elizabeth,3
2007-01-01,Shannon Elizabeth,2
2007-02-01,Shannon Elizabeth,2
2007-03-01,Shannon Elizabeth,2
2007-04-01,Shannon Elizabeth,3
2007-05-01,Shannon Elizabeth,5
2007-06-01,Shannon Elizabeth,3
2007-07-01,Shannon Elizabeth,4
2007-08-01,Shannon Elizabeth,3
2007-09-01,Shannon Elizabeth,2
2007-10-01,Shannon Elizabeth,2
2007-11-01,Shannon Elizabeth,2
2007-12-01,Shannon Elizabeth,2
2008-01-01,Shannon Elizabeth,2
2008-02-01,Shannon Elizabeth,4
2008-03-01,Shannon Elizabeth,6
2008-04-01,Shannon Elizabeth,19
2008-05-01,Shannon Elizabeth,7
2008-06-01,Shannon Elizabeth,4
2008-07-01,Shannon Elizabeth,3
2008-08-01,Shannon Elizabeth,3
2008-09-01,Shannon Elizabeth,3
2008-10-01,Shannon Elizabeth,3
2008-11-01,Shannon Elizabeth,3
2008-12-01,Shannon Elizabeth,2
2009-01-01,Shannon Elizabeth,3
2009-02-01,Shannon Elizabeth,2
2009-03-01,Shannon Elizabeth,2
2009-04-01,Shannon Elizabeth,2
2009-05-01,Shannon Elizabeth,3
2009-06-01,Shannon Elizabeth,2
2009-07-01,Shannon Elizabeth,2
2009-08-01,Shannon Elizabeth,3
2009-09-01,Shannon Elizabeth,2
2009-10-01,Shannon Elizabeth,3
2009-11-01,Shannon Elizabeth,2
2009-12-01,Shannon Elizabeth,2
2010-01-01,Shannon Elizabeth,2
2010-02-01,Shannon Elizabeth,3
2010-03-01,Shannon Elizabeth,1
2010-04-01,Shannon Elizabeth,2
2010-05-01,Shannon Elizabeth,2
2010-06-01,Shannon Elizabeth,2
2010-07-01,Shannon Elizabeth,2
2010-08-01,Shannon Elizabeth,2
2010-09-01,Shannon Elizabeth,2
2010-10-01,Shannon Elizabeth,2
2010-11-01,Shannon Elizabeth,1
2010-12-01,Shannon Elizabeth,1
2011-01-01,Shannon Elizabeth,1
2011-02-01,Shannon Elizabeth,2
2011-03-01,Shannon Elizabeth,1
2011-04-01,Shannon Elizabeth,1
2011-05-01,Shannon Elizabeth,1
2011-06-01,Shannon Elizabeth,2
2011-07-01,Shannon Elizabeth,2
2011-08-01,Shannon Elizabeth,1
2011-09-01,Shannon Elizabeth,1
2011-10-01,Shannon Elizabeth,1
2011-11-01,Shannon Elizabeth,1
2011-12-01,Shannon Elizabeth,2
2012-01-01,Shannon Elizabeth,1
2012-02-01,Shannon Elizabeth,1
2012-03-01,Shannon Elizabeth,2
2012-04-01,Shannon Elizabeth,2
2012-05-01,Shannon Elizabeth,1
2012-06-01,Shannon Elizabeth,1
2012-07-01,Shannon Elizabeth,2
2012-08-01,Shannon Elizabeth,2
2012-09-01,Shannon Elizabeth,1
2012-10-01,Shannon Elizabeth,1
2012-11-01,Shannon Elizabeth,1
2012-12-01,Shannon Elizabeth,1
2013-01-01,Shannon Elizabeth,1
2013-02-01,Shannon Elizabeth,3
2013-03-01,Shannon Elizabeth,2
2013-04-01,Shannon Elizabeth,1
2013-05-01,Shannon Elizabeth,1
2013-06-01,Shannon Elizabeth,2
2013-07-01,Shannon Elizabeth,2
2013-08-01,Shannon Elizabeth,2
2013-09-01,Shannon Elizabeth,1
2013-10-01,Shannon Elizabeth,2
2013-11-01,Shannon Elizabeth,3
2013-12-01,Shannon Elizabeth,2
2014-01-01,Shannon Elizabeth,2
2014-02-01,Shannon Elizabeth,1
2014-03-01,Shannon Elizabeth,1
2014-04-01,Shannon Elizabeth,1
2014-05-01,Shannon Elizabeth,2
2014-06-01,Shannon Elizabeth,1
2014-07-01,Shannon Elizabeth,1
2014-08-01,Shannon Elizabeth,1
2014-09-01,Shannon Elizabeth,1
2014-10-01,Shannon Elizabeth,1
2014-11-01,Shannon Elizabeth,1
2014-12-01,Shannon Elizabeth,2
2015-01-01,Shannon Elizabeth,1
2015-02-01,Shannon Elizabeth,1
2015-03-01,Shannon Elizabeth,1
2015-04-01,Shannon Elizabeth,1
2015-05-01,Shannon Elizabeth,1
2015-06-01,Shannon Elizabeth,1
2015-07-01,Shannon Elizabeth,1
2015-08-01,Shannon Elizabeth,1
2015-09-01,Shannon Elizabeth,1
2015-10-01,Shannon Elizabeth,2
2015-11-01,Shannon Elizabeth,1
2015-12-01,Shannon Elizabeth,1
2016-01-01,Shannon Elizabeth,1
2016-02-01,Shannon Elizabeth,1
2016-03-01,Shannon Elizabeth,1
2016-04-01,Shannon Elizabeth,1
2016-05-01,Shannon Elizabeth,2
2016-06-01,Shannon Elizabeth,2
2016-07-01,Shannon Elizabeth,3
2016-08-01,Shannon Elizabeth,1
2016-09-01,Shannon Elizabeth,1
2016-10-01,Shannon Elizabeth,1
2016-11-01,Shannon Elizabeth,1
2016-12-01,Shannon Elizabeth,1
2017-01-01,Shannon Elizabeth,1
2017-02-01,Shannon Elizabeth,1
2017-03-01,Shannon Elizabeth,1
2017-04-01,Shannon Elizabeth,1
2017-05-01,Shannon Elizabeth,2
2017-06-01,Shannon Elizabeth,1
2017-07-01,Shannon Elizabeth,1
2017-08-01,Shannon Elizabeth,1
2017-09-01,Shannon Elizabeth,1
2017-10-01,Shannon Elizabeth,1
2017-11-01,Shannon Elizabeth,1
2017-12-01,Shannon Elizabeth,1
2018-01-01,Shannon Elizabeth,1
2018-02-01,Shannon Elizabeth,6
2018-03-01,Shannon Elizabeth,1
2018-04-01,Shannon Elizabeth,1
2018-05-01,Shannon Elizabeth,1
2018-06-01,Shannon Elizabeth,1
2018-07-01,Shannon Elizabeth,1
2018-08-01,Shannon Elizabeth,1
2018-09-01,Shannon Elizabeth,1
2018-10-01,Shannon Elizabeth,1
2018-11-01,Shannon Elizabeth,1
2018-12-01,Shannon Elizabeth,1
2019-01-01,Shannon Elizabeth,1
2019-02-01,Shannon Elizabeth,1
2019-03-01,Shannon Elizabeth,1
2019-04-01,Shannon Elizabeth,1
2019-05-01,Shannon Elizabeth,1
2019-06-01,Shannon Elizabeth,1
2019-07-01,Shannon Elizabeth,2
2019-08-01,Shannon Elizabeth,0
2019-09-01,Shannon Elizabeth,1
2019-10-01,Shannon Elizabeth,1
2019-11-01,Shannon Elizabeth,1
2019-12-01,Shannon Elizabeth,1
2020-01-01,Shannon Elizabeth,1
2020-02-01,Shannon Elizabeth,1
2020-03-01,Shannon Elizabeth,1
2020-04-01,Shannon Elizabeth,1
2020-05-01,Shannon Elizabeth,1
2020-06-01,Shannon Elizabeth,1
2020-07-01,Shannon Elizabeth,1
2020-08-01,Shannon Elizabeth,1
2020-09-01,Shannon Elizabeth,1
2020-10-01,Shannon Elizabeth,1
2020-11-01,Shannon Elizabeth,1
2020-12-01,Shannon Elizabeth,1
2021-01-01,Shannon Elizabeth,1
2021-02-01,Shannon Elizabeth,1
2021-03-01,Shannon Elizabeth,1
2021-04-01,Shannon Elizabeth,1
2021-05-01,Shannon Elizabeth,1
2021-06-01,Shannon Elizabeth,1
2021-07-01,Shannon Elizabeth,1
2021-08-01,Shannon Elizabeth,1
2021-09-01,Shannon Elizabeth,1
2021-10-01,Shannon Elizabeth,1
2021-11-01,Shannon Elizabeth,1
2021-12-01,Shannon Elizabeth,1
2022-01-01,Shannon Elizabeth,1
2022-02-01,Shannon Elizabeth,1
2022-03-01,Shannon Elizabeth,0
2022-04-01,Shannon Elizabeth,1
2022-05-01,Shannon Elizabeth,0
2022-06-01,Shannon Elizabeth,1
2022-07-01,Shannon Elizabeth,1
2022-08-01,Shannon Elizabeth,1
2022-09-01,Shannon Elizabeth,1
2022-10-01,Shannon Elizabeth,1
2022-11-01,Shannon Elizabeth,0
2022-12-01,Shannon Elizabeth,1
2023-01-01,Shannon Elizabeth,1
2023-02-01,Shannon Elizabeth,1
2023-03-01,Shannon Elizabeth,1
2023-04-01,Shannon Elizabeth,0
2023-05-01,Shannon Elizabeth,0
2023-06-01,Shannon Elizabeth,1
2023-07-01,Shannon Elizabeth,1
2023-08-01,Shannon Elizabeth,1
2023-09-01,Shannon Elizabeth,1
2023-10-01,Shannon Elizabeth,1
2023-11-01,Shannon Elizabeth,0
2023-12-01,Shannon Elizabeth,1
2024-01-01,Shannon Elizabeth,0
2024-02-01,Shannon Elizabeth,0
2024-03-01,Shannon Elizabeth,1
2024-04-01,Shannon Elizabeth,0
2024-05-01,Shannon Elizabeth,1
2024-06-01,Shannon Elizabeth,1
2024-07-01,Shannon Elizabeth,1
2024-08-01,Shannon Elizabeth,0
2024-09-01,Shannon Elizabeth,1
2024-10-01,Shannon Elizabeth,1
2024-11-01,Shannon Elizabeth,1
2024-12-01,Shannon Elizabeth,1
2025-01-01,Shannon Elizabeth,0
2025-02-01,Shannon Elizabeth,0
2025-03-01,Shannon Elizabeth,1
2025-04-01,Shannon Elizabeth,1
2025-05-01,Shannon Elizabeth,0
2025-06-01,Shannon Elizabeth,0
2025-07-01,Shannon Elizabeth,0
2025-08-01,Shannon Elizabeth,1
2025-09-01,Shannon Elizabeth,1
2025-10-01,Shannon Elizabeth,1
2025-11-01,Shannon Elizabeth,1
2025-12-01,Shannon Elizabeth,0
2026-01-01,Shannon Elizabeth,0
2004-01-01,Shawn Johnson,0
2004-02-01,Shawn Johnson,0
2004-03-01,Shawn Johnson,0
2004-04-01,Shawn Johnson,0
2004-05-01,Shawn Johnson,0
2004-06-01,Shawn Johnson,0
2004-07-01,Shawn Johnson,0
2004-08-01,Shawn Johnson,0
2004-09-01,Shawn Johnson,0
2004-10-01,Shawn Johnson,0
2004-11-01,Shawn Johnson,0
2004-12-01,Shawn Johnson,0
2005-01-01,Shawn Johnson,0
2005-02-01,Shawn Johnson,0
2005-03-01,Shawn Johnson,0
2005-04-01,Shawn Johnson,0
2005-05-01,Shawn Johnson,0
2005-06-01,Shawn Johnson,0
2005-07-01,Shawn Johnson,0
2005-08-01,Shawn Johnson,0
2005-09-01,Shawn Johnson,0
2005-10-01,Shawn Johnson,0
2005-11-01,Shawn Johnson,0
2005-12-01,Shawn Johnson,0
2006-01-01,Shawn Johnson,0
2006-02-01,Shawn Johnson,0
2006-03-01,Shawn Johnson,0
2006-04-01,Shawn Johnson,0
2006-05-01,Shawn Johnson,0
2006-06-01,Shawn Johnson,0
2006-07-01,Shawn Johnson,0
2006-08-01,Shawn Johnson,0
2006-09-01,Shawn Johnson,0
2006-10-01,Shawn Johnson,0
2006-11-01,Shawn Johnson,0
2006-12-01,Shawn Johnson,0
2007-01-01,Shawn Johnson,0
2007-02-01,Shawn Johnson,0
2007-03-01,Shawn Johnson,1
2007-04-01,Shawn Johnson,0
2007-05-01,Shawn Johnson,0
2007-06-01,Shawn Johnson,0
2007-07-01,Shawn Johnson,1
2007-08-01,Shawn Johnson,1
2007-09-01,Shawn Johnson,2
2007-10-01,Shawn Johnson,1
2007-11-01,Shawn Johnson,1
2007-12-01,Shawn Johnson,1
2008-01-01,Shawn Johnson,1
2008-02-01,Shawn Johnson,1
2008-03-01,Shawn Johnson,1
2008-04-01,Shawn Johnson,1
2008-05-01,Shawn Johnson,1
2008-06-01,Shawn Johnson,6
2008-07-01,Shawn Johnson,4
2008-08-01,Shawn Johnson,100
2008-09-01,Shawn Johnson,17
2008-10-01,Shawn Johnson,7
2008-11-01,Shawn Johnson,5
2008-12-01,Shawn Johnson,4
2009-01-01,Shawn Johnson,3
2009-02-01,Shawn Johnson,6
2009-03-01,Shawn Johnson,20
2009-04-01,Shawn Johnson,14
2009-05-01,Shawn Johnson,19
2009-06-01,Shawn Johnson,9
2009-07-01,Shawn Johnson,7
2009-08-01,Shawn Johnson,5
2009-09-01,Shawn Johnson,6
2009-10-01,Shawn Johnson,4
2009-11-01,Shawn Johnson,3
2009-12-01,Shawn Johnson,3
2010-01-01,Shawn Johnson,4
2010-02-01,Shawn Johnson,6
2010-03-01,Shawn Johnson,3
2010-04-01,Shawn Johnson,2
2010-05-01,Shawn Johnson,4
2010-06-01,Shawn Johnson,4
2010-07-01,Shawn Johnson,2
2010-08-01,Shawn Johnson,2
2010-09-01,Shawn Johnson,2
2010-10-01,Shawn Johnson,2
2010-11-01,Shawn Johnson,2
2010-12-01,Shawn Johnson,2
2011-01-01,Shawn Johnson,2
2011-02-01,Shawn Johnson,2
2011-03-01,Shawn Johnson,2
2011-04-01,Shawn Johnson,2
2011-05-01,Shawn Johnson,2
2011-06-01,Shawn Johnson,2
2011-07-01,Shawn Johnson,3
2011-08-01,Shawn Johnson,3
2011-09-01,Shawn Johnson,2
2011-10-01,Shawn Johnson,2
2011-11-01,Shawn Johnson,2
2011-12-01,Shawn Johnson,2
2012-01-01,Shawn Johnson,3
2012-02-01,Shawn Johnson,2
2012-03-01,Shawn Johnson,2
2012-04-01,Shawn Johnson,2
2012-05-01,Shawn Johnson,11
2012-06-01,Shawn Johnson,16
2012-07-01,Shawn Johnson,22
2012-08-01,Shawn Johnson,23
2012-09-01,Shawn Johnson,4
2012-10-01,Shawn Johnson,8
2012-11-01,Shawn Johnson,12
2012-12-01,Shawn Johnson,3
2013-01-01,Shawn Johnson,2
2013-02-01,Shawn Johnson,2
2013-03-01,Shawn Johnson,2
2013-04-01,Shawn Johnson,2
2013-05-01,Shawn Johnson,2
2013-06-01,Shawn Johnson,1
2013-07-01,Shawn Johnson,1
2013-08-01,Shawn Johnson,1
2013-09-01,Shawn Johnson,1
2013-10-01,Shawn Johnson,1
2013-11-01,Shawn Johnson,1
2013-12-01,Shawn Johnson,1
2014-01-01,Shawn Johnson,2
2014-02-01,Shawn Johnson,3
2014-03-01,Shawn Johnson,1
2014-04-01,Shawn Johnson,1
2014-05-01,Shawn Johnson,1
2014-06-01,Shawn Johnson,1
2014-07-01,Shawn Johnson,1
2014-08-01,Shawn Johnson,1
2014-09-01,Shawn Johnson,1
2014-10-01,Shawn Johnson,1
2014-11-01,Shawn Johnson,1
2014-12-01,Shawn Johnson,1
2015-01-01,Shawn Johnson,4
2015-02-01,Shawn Johnson,2
2015-03-01,Shawn Johnson,1
2015-04-01,Shawn Johnson,1
2015-05-01,Shawn Johnson,1
2015-06-01,Shawn Johnson,1
2015-07-01,Shawn Johnson,5
2015-08-01,Shawn Johnson,1
2015-09-01,Shawn Johnson,1
2015-10-01,Shawn Johnson,1
2015-11-01,Shawn Johnson,1
2015-12-01,Shawn Johnson,1
2016-01-01,Shawn Johnson,1
2016-02-01,Shawn Johnson,1
2016-03-01,Shawn Johnson,1
2016-04-01,Shawn Johnson,3
2016-05-01,Shawn Johnson,1
2016-06-01,Shawn Johnson,2
2016-07-01,Shawn Johnson,4
2016-08-01,Shawn Johnson,10
2016-09-01,Shawn Johnson,1
2016-10-01,Shawn Johnson,1
2016-11-01,Shawn Johnson,1
2016-12-01,Shawn Johnson,1
2017-01-01,Shawn Johnson,1
2017-02-01,Shawn Johnson,1
2017-03-01,Shawn Johnson,1
2017-04-01,Shawn Johnson,1
2017-05-01,Shawn Johnson,1
2017-06-01,Shawn Johnson,1
2017-07-01,Shawn Johnson,1
2017-08-01,Shawn Johnson,1
2017-09-01,Shawn Johnson,1
2017-10-01,Shawn Johnson,4
2017-11-01,Shawn Johnson,1
2017-12-01,Shawn Johnson,1
2018-01-01,Shawn Johnson,2
2018-02-01,Shawn Johnson,1
2018-03-01,Shawn Johnson,1
2018-04-01,Shawn Johnson,1
2018-05-01,Shawn Johnson,1
2018-06-01,Shawn Johnson,2
2018-07-01,Shawn Johnson,1
2018-08-01,Shawn Johnson,1
2018-09-01,Shawn Johnson,1
2018-10-01,Shawn Johnson,1
2018-11-01,Shawn Johnson,1
2018-12-01,Shawn Johnson,2
2019-01-01,Shawn Johnson,1
2019-02-01,Shawn Johnson,1
2019-03-01,Shawn Johnson,1
2019-04-01,Shawn Johnson,2
2019-05-01,Shawn Johnson,1
2019-06-01,Shawn Johnson,1
2019-07-01,Shawn Johnson,3
2019-08-01,Shawn Johnson,2
2019-09-01,Shawn Johnson,2
2019-10-01,Shawn Johnson,4
2019-11-01,Shawn Johnson,7
2019-12-01,Shawn Johnson,2
2020-01-01,Shawn Johnson,1
2020-02-01,Shawn Johnson,2
2020-03-01,Shawn Johnson,1
2020-04-01,Shawn Johnson,2
2020-05-01,Shawn Johnson,1
2020-06-01,Shawn Johnson,2
2020-07-01,Shawn Johnson,1
2020-08-01,Shawn Johnson,1
2020-09-01,Shawn Johnson,1
2020-10-01,Shawn Johnson,1
2020-11-01,Shawn Johnson,1
2020-12-01,Shawn Johnson,1
2021-01-01,Shawn Johnson,2
2021-02-01,Shawn Johnson,2
2021-03-01,Shawn Johnson,2
2021-04-01,Shawn Johnson,1
2021-05-01,Shawn Johnson,1
2021-06-01,Shawn Johnson,2
2021-07-01,Shawn Johnson,6
2021-08-01,Shawn Johnson,2
2021-09-01,Shawn Johnson,1
2021-10-01,Shawn Johnson,1
2021-11-01,Shawn Johnson,1
2021-12-01,Shawn Johnson,1
2022-01-01,Shawn Johnson,1
2022-02-01,Shawn Johnson,1
2022-03-01,Shawn Johnson,1
2022-04-01,Shawn Johnson,1
2022-05-01,Shawn Johnson,1
2022-06-01,Shawn Johnson,1
2022-07-01,Shawn Johnson,1
2022-08-01,Shawn Johnson,1
2022-09-01,Shawn Johnson,1
2022-10-01,Shawn Johnson,1
2022-11-01,Shawn Johnson,1
2022-12-01,Shawn Johnson,2
2023-01-01,Shawn Johnson,1
2023-02-01,Shawn Johnson,1
2023-03-01,Shawn Johnson,1
2023-04-01,Shawn Johnson,1
2023-05-01,Shawn Johnson,1
2023-06-01,Shawn Johnson,1
2023-07-01,Shawn Johnson,2
2023-08-01,Shawn Johnson,1
2023-09-01,Shawn Johnson,1
2023-10-01,Shawn Johnson,1
2023-11-01,Shawn Johnson,1
2023-12-01,Shawn Johnson,2
2024-01-01,Shawn Johnson,1
2024-02-01,Shawn Johnson,1
2024-03-01,Shawn Johnson,1
2024-04-01,Shawn Johnson,1
2024-05-01,Shawn Johnson,1
2024-06-01,Shawn Johnson,1
2024-07-01,Shawn Johnson,3
2024-08-01,Shawn Johnson,3
2024-09-01,Shawn Johnson,1
2024-10-01,Shawn Johnson,1
2024-11-01,Shawn Johnson,1
2024-12-01,Shawn Johnson,0
2025-01-01,Shawn Johnson,1
2025-02-01,Shawn Johnson,1
2025-03-01,Shawn Johnson,1
2025-04-01,Shawn Johnson,1
2025-05-01,Shawn Johnson,0
2025-06-01,Shawn Johnson,0
2025-07-01,Shawn Johnson,1
2025-08-01,Shawn Johnson,1
